,group_id,id,geo_name,region_id,geo,year,private_area_size,building_type,trd_unit_price,rent_y_unit_price,rent_m_unit_price
152,04000KR11,05000KR11590,동작구,11200,05000KR11590,2011,A,OFFICETEL,1290.10252,1070.00075,9.10138333
153,04000KR11,05000KR11590,동작구,11200,05000KR11590,2012,A,OFFICETEL,1752.26852222,1086.26247333,9.96982
154,04000KR11,05000KR11590,동작구,11200,05000KR11590,2013,A,OFFICETEL,1453.80125,1207.05113636,9.97776875
155,04000KR11,05000KR11590,동작구,11200,05000KR11590,2014,A,OFFICETEL,1424.57703333,1252.6627,9.52816875
156,04000KR11,05000KR11590,동작구,11200,05000KR11590,2015,A,OFFICETEL,1760.83092308,1349.5803625,10.59806842
157,04000KR11,05000KR11590,동작구,11200,05000KR11590,2016,A,OFFICETEL,1855.10970769,1610.77742667,10.59320909
158,04000KR11,05000KR11590,동작구,11200,05000KR11590,2017,A,OFFICETEL,2195.78604167,1604.13229375,10.716892
159,04000KR11,05000KR11590,동작구,11200,05000KR11590,2018,A,OFFICETEL,2226.76984286,1740.7666,11.380604
160,04000KR11,05000KR11620,관악구,11210,05000KR11620,2011,A,OFFICETEL,1615.91046591,1051.85075088,9.74330938
161,04000KR11,05000KR11620,관악구,11210,05000KR11620,2012,A,OFFICETEL,1683.37718913,1089.40220211,9.77005465
162,04000KR11,05000KR11620,관악구,11210,05000KR11620,2013,A,OFFICETEL,1699.318936,1146.59949851,9.74882667
163,04000KR11,05000KR11620,관악구,11210,05000KR11620,2014,A,OFFICETEL,1682.78562881,1144.46106111,9.69532111
164,04000KR11,05000KR11620,관악구,11210,05000KR11620,2015,A,OFFICETEL,1687.61601014,1212.52781866,9.83253776
165,04000KR11,05000KR11620,관악구,11210,05000KR11620,2016,A,OFFICETEL,1817.67983676,1373.76854559,10.42154545
166,04000KR11,05000KR11620,관악구,11210,05000KR11620,2017,A,OFFICETEL,1860.64848493,1514.38403219,10.68099037
167,04000KR11,05000KR11620,관악구,11210,05000KR11620,2018,A,OFFICETEL,1981.67354531,1617.19145094,11.38366488
168,04000KR11,05000KR11650,서초구,11220,05000KR11650,2011,A,OFFICETEL,1851.54801149,1265.15701842,9.94598947
169,04000KR11,05000KR11650,서초구,11220,05000KR11650,2012,A,OFFICETEL,1876.07635357,1349.14984839,10.12899118
170,04000KR11,05000KR11650,서초구,11220,05000KR11650,2013,A,OFFICETEL,1953.66967111,1548.86585102,10.609572
171,04000KR11,05000KR11650,서초구,11220,05000KR11650,2014,A,OFFICETEL,1916.45397955,1611.96846538,11.07374286
172,04000KR11,05000KR11650,서초구,11220,05000KR11650,2015,A,OFFICETEL,2027.555271,1851.45997377,11.28431111
173,04000KR11,05000KR11650,서초구,11220,05000KR11650,2016,A,OFFICETEL,2193.94221373,1979.78932807,11.54572727
174,04000KR11,05000KR11650,서초구,11220,05000KR11650,2017,A,OFFICETEL,2278.04535648,2072.19729412,11.63063226
175,04000KR11,05000KR11650,서초구,11220,05000KR11650,2018,A,OFFICETEL,2387.43638317,2230.43028451,11.88820395
176,04000KR11,05000KR11680,강남구,11230,05000KR11680,2011,A,OFFICETEL,2051.75046496,1339.44319216,11.25522115
177,04000KR11,05000KR11680,강남구,11230,05000KR11680,2012,A,OFFICETEL,2106.69229038,1449.10275472,11.36786102
178,04000KR11,05000KR11680,강남구,11230,05000KR11680,2013,A,OFFICETEL,2127.97766814,1562.56348689,10.74503448
179,04000KR11,05000KR11680,강남구,11230,05000KR11680,2014,A,OFFICETEL,2162.1896904,1765.5148675,11.95193056
180,04000KR11,05000KR11680,강남구,11230,05000KR11680,2015,A,OFFICETEL,2298.83922388,1948.76285065,12.42687532
181,04000KR11,05000KR11680,강남구,11230,05000KR11680,2016,A,OFFICETEL,2443.77044818,2117.45107143,13.49379231
182,04000KR11,05000KR11680,강남구,11230,05000KR11680,2017,A,OFFICETEL,2518.38902657,2186.8050633,13.01041327
183,04000KR11,05000KR11680,강남구,11230,05000KR11680,2018,A,OFFICETEL,2660.76496475,2334.6480055,13.362581
184,04000KR11,05000KR11710,송파구,11240,05000KR11710,2011,A,OFFICETEL,1670.10591702,1079.62737742,9.17884706
185,04000KR11,05000KR11710,송파구,11240,05000KR11710,2012,A,OFFICETEL,1707.10131739,1034.16603235,9.04472121
186,04000KR11,05000KR11710,송파구,11240,05000KR11710,2013,A,OFFICETEL,1689.039122,1240.8603,9.43883778
187,04000KR11,05000KR11710,송파구,11240,05000KR11710,2014,A,OFFICETEL,1648.93910755,1292.00089756,8.83486875
188,04000KR11,05000KR11710,송파구,11240,05000KR11710,2015,A,OFFICETEL,1762.65172264,1459.95995652,9.34307826
189,04000KR11,05000KR11710,송파구,11240,05000KR11710,2016,A,OFFICETEL,1836.77658852,1621.94055833,9.43876441
190,04000KR11,05000KR11710,송파구,11240,05000KR11710,2017,A,OFFICETEL,2102.93187619,1816.79106984,10.38638939
191,04000KR11,05000KR11710,송파구,11240,05000KR11710,2018,A,OFFICETEL,2309.89327273,1931.75584394,10.97246379
192,04000KR11,05000KR11740,강동구,11250,05000KR11740,2011,A,OFFICETEL,1317.82493333,908.87522051,8.38512667
193,04000KR11,05000KR11740,강동구,11250,05000KR11740,2012,A,OFFICETEL,1446.7989641,991.05801591,8.07899796
194,04000KR11,05000KR11740,강동구,11250,05000KR11740,2013,A,OFFICETEL,1480.40474524,1005.24267755,7.79425
195,04000KR11,05000KR11740,강동구,11250,05000KR11740,2014,A,OFFICETEL,1456.66934889,1126.09379508,8.34863788
196,04000KR11,05000KR11740,강동구,11250,05000KR11740,2015,A,OFFICETEL,1500.35705893,1266.75206143,8.74280143
197,04000KR11,05000KR11740,강동구,11250,05000KR11740,2016,A,OFFICETEL,1602.362885,1419.35793684,9.01712785
198,04000KR11,05000KR11740,강동구,11250,05000KR11740,2017,A,OFFICETEL,1662.58986,1494.08526064,8.99253636
199,04000KR11,05000KR11740,강동구,11250,05000KR11740,2018,A,OFFICETEL,1785.17604921,1704.39939,9.54961724
